x,y,sound_file,class_label
-1.73E+01,5.46E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_1.wav,biophony
-7.98E+00,-5.89E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_10.wav,biophony
-1.00E+01,-1.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_11.wav,biophony
-1.04E+01,-2.41E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_12.wav,biophony
-1.64E+01,2.35E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_13.wav,biophony
-1.03E+01,-3.05E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_14.wav,biophony
-2.70E+00,-6.10E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_2.wav,biophony
-8.72E+00,-3.35E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_3.wav,biophony
2.29E+01,2.14E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_4.wav,biophony
-2.09E+01,8.62E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_5.wav,biophony
-3.99E-01,1.60E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_6.wav,biophony
-9.10E+00,-4.32E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_7.wav,biophony
-1.01E+01,-1.10E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_8.wav,biophony
-1.89E+00,-2.98E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA24_9.wav,biophony
-1.10E+01,-1.91E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_1.wav,biophony
-1.62E+01,1.97E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_10.wav,biophony
-1.66E+01,2.44E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_11.wav,biophony
-1.69E+01,2.32E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_12.wav,biophony
-1.90E+01,2.13E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_13.wav,biophony
-1.89E+01,2.06E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_14.wav,biophony
-1.03E+01,-4.11E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_2.wav,biophony
-1.26E+01,-1.58E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_3.wav,biophony
-1.60E+01,1.21E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_4.wav,biophony
-1.98E+01,2.19E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_5.wav,biophony
-2.14E+01,2.00E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_6.wav,biophony
-2.06E+01,2.86E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_7.wav,biophony
-2.18E+01,1.91E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_8.wav,biophony
-9.24E+00,-1.85E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA25_9.wav,biophony
-1.74E+01,2.13E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_1.wav,biophony
-1.70E+01,2.42E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_10.wav,biophony
-1.74E+01,3.41E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_11.wav,biophony
-1.70E+01,3.69E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_12.wav,biophony
-1.67E+01,2.07E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_13.wav,biophony
-1.74E+01,4.12E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_14.wav,biophony
-1.75E+01,1.96E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_2.wav,biophony
-1.97E+01,2.12E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_3.wav,biophony
-1.46E+01,2.51E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_4.wav,biophony
-1.68E+00,-1.56E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_5.wav,biophony
-3.01E+00,-5.97E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_6.wav,biophony
-1.82E+01,-1.43E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_7.wav,biophony
-1.31E+01,6.41E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_8.wav,biophony
-1.59E+01,4.01E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA26_9.wav,biophony
-1.67E+01,2.54E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_1.wav,biophony
-1.68E+01,-2.35E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_10.wav,biophony
-1.80E+01,6.25E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_11.wav,biophony
-1.52E+01,5.09E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_12.wav,biophony
-1.75E+01,1.34E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_13.wav,biophony
-1.58E+01,4.54E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_14.wav,biophony
-1.25E+01,-3.41E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_2.wav,biophony
-1.48E+01,7.01E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_3.wav,biophony
-6.50E+00,-1.20E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_4.wav,biophony
-1.59E+01,2.78E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_5.wav,biophony
-1.61E+01,2.52E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_6.wav,biophony
-1.03E+01,-7.15E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_7.wav,biophony
-1.78E+01,3.98E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_8.wav,biophony
-1.76E+01,-1.55E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA27_9.wav,biophony
-1.75E+01,9.97E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_1.wav,biophony
-1.68E+01,-1.75E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_10.wav,biophony
-1.69E+01,-2.39E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_11.wav,biophony
-1.71E+01,7.51E-02,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_12.wav,biophony
-1.85E-01,2.23E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_13.wav,biophony
-1.75E+01,-1.72E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_14.wav,biophony
-2.00E+01,7.57E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_2.wav,biophony
-1.60E+01,-4.70E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_3.wav,biophony
-2.72E+01,6.13E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_4.wav,biophony
-1.53E+01,-8.43E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_5.wav,biophony
-1.54E+01,-6.40E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_6.wav,biophony
-1.65E+01,-2.03E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_7.wav,biophony
-1.73E+01,-2.79E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_8.wav,biophony
-1.71E+01,-4.80E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA28_9.wav,biophony
-1.91E+01,5.99E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_1.wav,biophony
-2.48E+01,-2.93E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_10.wav,biophony
-2.59E+01,1.41E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_11.wav,biophony
-2.30E+01,-2.21E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_12.wav,biophony
-2.62E+01,1.22E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_13.wav,biophony
-2.17E+01,-1.27E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_14.wav,biophony
-2.40E+01,-6.01E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_2.wav,biophony
-2.34E+01,-1.63E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_3.wav,biophony
-2.32E+01,-1.17E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_4.wav,biophony
-2.77E+01,-6.50E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_5.wav,biophony
-2.53E+01,1.32E-03,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_6.wav,biophony
-2.54E+01,-3.27E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_7.wav,biophony
-2.15E+01,1.10E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_8.wav,biophony
-2.72E+01,1.04E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA2_9.wav,biophony
-9.60E+00,-7.64E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_1.wav,biophony
-2.15E+01,1.70E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_10.wav,biophony
-1.01E+01,-8.60E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_11.wav,biophony
-2.65E+01,1.78E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_12.wav,biophony
-2.50E+01,3.57E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_13.wav,biophony
-2.47E+01,-1.45E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_14.wav,biophony
-2.37E+01,-1.04E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_2.wav,biophony
-2.24E+01,1.13E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_3.wav,biophony
-2.39E+01,-1.98E-02,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_4.wav,biophony
-2.29E+01,5.25E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_5.wav,biophony
-2.74E+01,-1.08E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_6.wav,biophony
-2.67E+01,-1.68E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_7.wav,biophony
-1.21E+01,-7.32E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_8.wav,biophony
-8.43E+00,-7.82E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA3_9.wav,biophony
-2.55E+01,9.84E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_1.wav,biophony
-1.76E+01,7.47E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_10.wav,biophony
-1.78E+01,1.12E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_11.wav,biophony
-1.58E+01,2.02E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_12.wav,biophony
-2.48E+01,1.02E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_13.wav,biophony
-2.66E+01,4.11E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_14.wav,biophony
-1.93E+01,7.18E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_2.wav,biophony
-2.18E+01,1.96E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_3.wav,biophony
-2.18E+01,2.21E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_4.wav,biophony
-2.40E+01,5.36E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_5.wav,biophony
-2.24E+01,5.13E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_6.wav,biophony
-2.70E+01,-1.32E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_7.wav,biophony
-2.57E+01,-6.44E-01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_8.wav,biophony
-2.03E+01,4.37E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA4_9.wav,biophony
-2.55E+01,1.72E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_1.wav,biophony
-6.93E+00,-8.30E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_10.wav,biophony
-1.72E+01,1.72E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_11.wav,biophony
-7.77E+00,-7.72E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_12.wav,biophony
-6.81E+00,-7.81E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_13.wav,biophony
-2.48E+01,9.32E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_14.wav,biophony
-2.51E+01,3.39E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_2.wav,biophony
-2.49E+01,5.25E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_3.wav,biophony
-2.43E+01,3.86E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_4.wav,biophony
-2.22E+01,1.12E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_5.wav,biophony
-1.42E+01,8.57E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_6.wav,biophony
-2.74E+01,3.10E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_7.wav,biophony
-2.41E+01,3.36E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_8.wav,biophony
-2.61E+01,4.79E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA5_9.wav,biophony
-1.44E+01,2.70E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_1.wav,biophony
2.34E+00,-9.00E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_10.wav,biophony
2.61E+00,-1.09E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_11.wav,biophony
1.78E+00,-9.04E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_12.wav,biophony
-2.60E+01,4.74E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_13.wav,biophony
-1.26E+01,1.92E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_14.wav,biophony
8.73E+00,-1.39E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_2.wav,biophony
-3.88E+00,-1.63E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_3.wav,biophony
4.75E+00,-1.52E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_4.wav,biophony
4.00E+00,-9.65E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_5.wav,biophony
-1.25E+01,1.92E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_6.wav,biophony
-1.85E+01,2.03E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_7.wav,biophony
1.52E+00,-9.51E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_8.wav,biophony
2.69E+00,-1.15E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA6_9.wav,biophony
3.13E+00,-1.01E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_1.wav,biophony
1.77E+01,-7.32E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_10.wav,biophony
-2.46E+01,1.87E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_11.wav,biophony
-1.97E+01,2.58E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_12.wav,biophony
3.27E+01,-6.18E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_13.wav,biophony
-1.30E+01,1.42E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_14.wav,biophony
2.62E+00,-1.11E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_2.wav,biophony
2.55E+00,-1.15E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_3.wav,biophony
-2.21E+01,1.51E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_4.wav,biophony
3.87E+00,-1.13E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_5.wav,biophony
-1.46E+01,2.23E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_6.wav,biophony
-8.45E+00,-9.71E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_7.wav,biophony
-1.84E+01,2.73E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_8.wav,biophony
3.53E+00,-9.93E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA7_9.wav,biophony
-1.57E+01,1.52E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_1.wav,biophony
1.13E+01,-1.23E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_10.wav,biophony
-2.23E+01,2.18E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_11.wav,biophony
-4.14E+00,-8.90E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_12.wav,biophony
-7.87E+00,-1.11E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_13.wav,biophony
-8.43E+00,7.59E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_14.wav,biophony
-2.06E+01,1.62E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_2.wav,biophony
-1.23E+01,1.33E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_3.wav,biophony
2.65E+00,-1.17E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_4.wav,biophony
-2.25E+01,1.08E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_5.wav,biophony
-1.55E+01,1.26E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_6.wav,biophony
-5.88E+00,-5.44E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_7.wav,biophony
2.32E+01,2.84E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_8.wav,biophony
9.64E+00,-1.35E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA8_9.wav,biophony
-8.45E+00,7.57E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_1.wav,biophony
-2.11E+01,1.11E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_10.wav,biophony
-2.31E+01,1.09E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_11.wav,biophony
-2.09E+01,1.54E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_12.wav,biophony
-2.11E+01,1.51E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_13.wav,biophony
-2.00E+01,1.47E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_14.wav,biophony
-1.04E+01,-8.06E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_2.wav,biophony
-4.88E+00,-1.21E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_3.wav,biophony
-5.00E+00,-8.03E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_4.wav,biophony
-2.12E+01,3.47E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_5.wav,biophony
-2.83E+01,1.25E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_6.wav,biophony
-2.17E+01,1.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_7.wav,biophony
-2.18E+00,-1.12E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_8.wav,biophony
-2.25E+01,8.10E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA9_9.wav,biophony
1.08E+01,-2.48E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_1.wav,geophony
2.83E+01,-6.39E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_10.wav,geophony
1.31E+00,-2.04E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_11.wav,geophony
3.68E+01,-1.83E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_12.wav,geophony
2.30E+01,-9.16E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_13.wav,geophony
4.39E+01,1.19E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_14.wav,geophony
1.24E+00,-3.11E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_2.wav,geophony
6.96E+00,-2.17E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_3.wav,geophony
-2.08E+00,-3.66E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_4.wav,geophony
3.20E-01,-3.58E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_5.wav,geophony
-7.87E+00,-3.38E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_6.wav,geophony
-8.43E+00,-3.91E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_7.wav,geophony
6.88E+00,-1.58E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_8.wav,geophony
2.54E+01,-9.25E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB0_9.wav,geophony
-7.25E+00,-3.45E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_1.wav,geophony
-4.06E+00,-3.98E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_10.wav,geophony
-3.88E+00,-2.23E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_11.wav,geophony
-7.03E+00,-2.39E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_12.wav,geophony
-2.34E+00,-3.00E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_13.wav,geophony
3.08E+00,-2.89E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_14.wav,geophony
-5.95E+00,-3.14E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_2.wav,geophony
-3.67E+00,-2.48E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_3.wav,geophony
-2.96E+00,-2.80E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_4.wav,geophony
-2.87E+00,-3.91E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_5.wav,geophony
-7.61E+00,-2.84E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_6.wav,geophony
9.43E-01,-4.10E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_7.wav,geophony
3.96E-01,-3.98E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_8.wav,geophony
-4.02E+00,-4.11E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB10_9.wav,geophony
1.92E+01,-1.62E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_1.wav,geophony
3.26E+01,-9.73E-01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_10.wav,geophony
1.55E+01,-1.88E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_11.wav,geophony
1.71E+01,-1.78E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_12.wav,geophony
1.51E+01,-1.81E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_13.wav,geophony
-9.37E+00,-2.49E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_14.wav,geophony
2.92E+01,-4.89E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_2.wav,geophony
3.44E+01,-2.17E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_3.wav,geophony
1.96E+01,-1.12E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_4.wav,geophony
8.28E+00,-1.72E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_5.wav,geophony
-6.43E+00,-2.61E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_6.wav,geophony
-1.03E+01,-2.52E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_7.wav,geophony
2.54E+01,-7.62E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB110_8.wav,geophony
